Branch code/name,Prod_Code,mrp_code,mrp,sale_rate,vertical_value,destination_code,sale_type,acedns,ws_rate,distributor_rate,ss_rate,depot_rate,statename
EA01,3000003091,,10125,0,,0,0,Y,0,0,0,0,
WE01,3000003091,,10125,0,,0,0,Y,0,0,0,0,
SO01,3000003091,,10125,0,,0,0,Y,0,0,0,0,
NR01,3000003091,,10125,0,,0,0,Y,0,0,0,0,
EA01,3000002656,,16575,0,,0,0,Y,0,0,0,0,
WE01,3000002656,,16575,0,,0,0,Y,0,0,0,0,
SO01,3000002656,,16575,0,,0,0,Y,0,0,0,0,
NR01,3000002656,,16575,0,,0,0,Y,0,0,0,0,
EA01,3000002659,,12037.5,0,,0,0,Y,0,0,0,0,
WE01,3000002659,,12037.5,0,,0,0,Y,0,0,0,0,
SO01,3000002659,,12037.5,0,,0,0,Y,0,0,0,0,
NR01,3000002659,,12037.5,0,,0,0,Y,0,0,0,0,
EA01,3000003081,,18300,0,,0,0,Y,0,0,0,0,
WE01,3000003081,,18300,0,,0,0,Y,0,0,0,0,
SO01,3000003081,,18300,0,,0,0,Y,0,0,0,0,
NR01,3000003081,,18300,0,,0,0,Y,0,0,0,0,
EA01,3000003082,,19680,0,,0,0,Y,0,0,0,0,
WE01,3000003082,,19680,0,,0,0,Y,0,0,0,0,
SO01,3000003082,,19680,0,,0,0,Y,0,0,0,0,
NR01,3000003082,,19680,0,,0,0,Y,0,0,0,0,
EA01,3000003083,,16170,0,,0,0,Y,0,0,0,0,
WE01,3000003083,,16170,0,,0,0,Y,0,0,0,0,
SO01,3000003083,,16170,0,,0,0,Y,0,0,0,0,
NR01,3000003083,,16170,0,,0,0,Y,0,0,0,0,
EA01,3000003092,,11625,0,,0,0,Y,0,0,0,0,
WE01,3000003092,,11625,0,,0,0,Y,0,0,0,0,
SO01,3000003092,,11625,0,,0,0,Y,0,0,0,0,
NR01,3000003092,,11625,0,,0,0,Y,0,0,0,0,
EA01,3000002657,,18075,0,,0,0,Y,0,0,0,0,
WE01,3000002657,,18075,0,,0,0,Y,0,0,0,0,
SO01,3000002657,,18075,0,,0,0,Y,0,0,0,0,
NR01,3000002657,,18075,0,,0,0,Y,0,0,0,0,
EA01,3000002658,,14062.5,0,,0,0,Y,0,0,0,0,
WE01,3000002658,,14062.5,0,,0,0,Y,0,0,0,0,
SO01,3000002658,,14062.5,0,,0,0,Y,0,0,0,0,
NR01,3000002658,,14062.5,0,,0,0,Y,0,0,0,0,
EA01,3000003084,,21975,0,,0,0,Y,0,0,0,0,
WE01,3000003084,,21975,0,,0,0,Y,0,0,0,0,
SO01,3000003084,,21975,0,,0,0,Y,0,0,0,0,
NR01,3000003084,,21975,0,,0,0,Y,0,0,0,0,
EA01,3000003085,,23100,0,,0,0,Y,0,0,0,0,
WE01,3000003085,,23100,0,,0,0,Y,0,0,0,0,
SO01,3000003085,,23100,0,,0,0,Y,0,0,0,0,
NR01,3000003085,,23100,0,,0,0,Y,0,0,0,0,
EA01,3000003086,,19950,0,,0,0,Y,0,0,0,0,
