Branch code/name,Prod_Code,mrp_code,mrp,sale_rate,vertical_value,destination_code,sale_type,acedns,ws_rate,distributor_rate,ss_rate,depot_rate,statename
West Bengal,130001001000,,0,208.695652174,,0,0,Y,0,198.757763975,189.293108548,0,
West Bengal,110001000000,,0,1.6585,,0,0,Y,0,1.55,1.46226415094,0,
West Bengal,110015000200,,0,355.825,,0,0,Y,0,331,312.264150943,0,
West Bengal,110015000500,,0,352.6,,0,0,Y,0,328,309.433962264,0,
West Bengal,110012000050,,0,796.575,,0,0,Y,0,741,699.056603774,0,
West Bengal,110024100250,,0,141.9,,0,0,Y,0,132,124.528301887,0,
West Bengal,110024100500,,0,141.9,,0,0,Y,0,132,124.528301887,0,
West Bengal,110010000050,,0,231.125,,0,0,Y,0,215,202.830188679,0,
West Bengal,130013000200,,0,56.5217391304,,0,0,Y,0,53.8302277433,51.266883565,0,
West Bengal,110010000100,,0,231.125,,0,0,Y,0,215,202.830188679,0,
West Bengal,110011000050,,0,1611.425,,0,0,Y,0,1499,1414.1509434,0,
West Bengal,110009000100,,0,218.225,,0,0,Y,0,203,191.509433962,0,
West Bengal,110012000000,,0,3.9804,,0,0,Y,0,3.72,3.50943396226,0,
West Bengal,110008000050,,0,430,,0,0,Y,0,400,377.358490566,0,
West Bengal,110008000200,,0,430,,0,0,Y,0,400,377.358490566,0,
West Bengal,110028000050,,0,215,,0,0,Y,0,200,188.679245283,0,
West Bengal,120003000050,,0,168.775,,0,0,Y,0,157,148.113207547,0,
West Bengal,120003000100,,0,168.775,,0,0,Y,0,157,148.113207547,0,
West Bengal,120003000200,,0,165.55,,0,0,Y,0,154,145.283018868,0,
West Bengal,120003000500,,0,162.325,,0,0,Y,0,151,142.452830189,0,
West Bengal,130012000200,,0,65.2173913043,,0,0,Y,0,62.1118012422,59.1540964212,0,
West Bengal,120004000050,,0,333.25,,0,0,Y,0,310,292.452830189,0,
West Bengal,120004000100,,0,333.25,,0,0,Y,0,310,292.452830189,0,
West Bengal,110021000005,,0,4.066,,0,0,Y,0,3.8,3.58490566038,0,
West Bengal,120002000050,,0,194.575,,0,0,Y,0,181,170.754716981,0,
West Bengal,120002000100,,0,194.575,,0,0,Y,0,181,170.754716981,0,
West Bengal,120002000500,,0,188.125,,0,0,Y,0,175,165.094339623,0,
West Bengal,120001000050,,0,221.45,,0,0,Y,0,206,194.339622642,0,
West Bengal,120001000100,,0,221.45,,0,0,Y,0,206,194.339622642,0,
West Bengal,120001000200,,0,218.225,,0,0,Y,0,203,191.509433962,0,
West Bengal,120001000500,,0,215,,0,0,Y,0,200,188.679245283,0,
West Bengal,110021000050,,0,1383.2,,0,0,Y,0,1330,1278.84615385,0,
ROI,110001000050,,0,384.13,,0,0,Y,0,359,338.679245283,0,
ROI,110001000100,,0,384.13,,0,0,Y,0,359,338.679245283,0,
West Bengal,130009000100,,0,21.7391304348,,0,0,Y,0,20.7039337474,19.7180321404,0,
ROI,110023000100,,0,129.47,,0,0,Y,0,121,114.150943396,0,
ROI,110027000100,,0,133.75,,0,0,Y,0,125,117.924528302,0,
ROI,110019000100,,0,171.2,,0,0,Y,0,160,150.943396226,0,
ROI,110025000050,,0,286.76,,0,0,Y,0,268,252.830188679,0,
ROI,110025000100,,0,286.76,,0,0,Y,0,268,252.830188679,0,
ROI,110017000050,,0,277.13,,0,0,Y,0,259,244.339622642,0,
ROI,110017000100,,0,277.13,,0,0,Y,0,259,244.339622642,0,
ROI,110020000050,,0,251.45,,0,0,Y,0,235,221.698113208,0,
ROI,110020000100,,0,251.45,,0,0,Y,0,235,221.698113208,0,
ROI,110015000050,,0,364.87,,0,0,Y,0,341,321.698113208,0,
West Bengal,110026000080,,0,7.9608,,0,0,Y,0,7.44,7.01886792453,0,
ROI,110015000100,,0,364.87,,0,0,Y,0,341,321.698113208,0,
ROI,110015000200,,0,361.66,,0,0,Y,0,338,318.867924528,0,
ROI,110015000500,,0,358.45,,0,0,Y,0,335,316.037735849,0,
ROI,110012000050,,0,800.36,,0,0,Y,0,748,705.660377358,0,
ROI,110024100250,,0,148.73,,0,0,Y,0,139,131.132075472,0,
ROI,110024100500,,0,148.73,,0,0,Y,0,139,131.132075472,0,
ROI,110010000050,,0,237.54,,0,0,Y,0,222,209.433962264,0,
ROI,110010000100,,0,237.54,,0,0,Y,0,222,209.433962264,0,
ROI,110011000050,,0,1611.42,,0,0,Y,0,1506,740,0,
ROI,110009000100,,0,224.7,,0,0,Y,0,210,198.113207547,0,
West Bengal,120003000003,,0,1.8404,,0,0,Y,0,1.72,1.62264150943,0,
ROI,110008000050,,0,435.49,,0,0,Y,0,407,383.962264151,0,
ROI,110008000200,,0,435.49,,0,0,Y,0,407,383.962264151,0,
ROI,110028000050,,0,221.49,,0,0,Y,0,207,195.283018868,0,
ROI,120003000050,,0,175.48,,0,0,Y,0,164,154.716981132,0,
ROI,120003000100,,0,175.48,,0,0,Y,0,164,154.716981132,0,
ROI,120003000200,,0,172.27,,0,0,Y,0,161,151.886792453,0,
ROI,120003000500,,0,169.06,,0,0,Y,0,158,149.056603774,0,
ROI,120004000050,,0,339.19,,0,0,Y,0,317,299.056603774,0,
ROI,120004000100,,0,339.19,,0,0,Y,0,317,299.056603774,0,
ROI,120002000050,,0,201.16,,0,0,Y,0,188,177.358490566,0,
West Bengal,120001000004,,0,2.5787,,0,0,Y,0,2.41,2.27358490566,0,
ROI,120002000100,,0,201.16,,0,0,Y,0,188,177.358490566,0,
ROI,120002000500,,0,194.74,,0,0,Y,0,182,171.698113208,0,
ROI,120001000050,,0,227.91,,0,0,Y,0,213,200.943396226,0,
ROI,120001000100,,0,227.91,,0,0,Y,0,213,200.943396226,0,
