Branch code/name,Prod_Code,mrp_code,mrp,sale_rate,vertical_value,destination_code,sale_type,acedns,ws_rate,distributor_rate,ss_rate,depot_rate,statename
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,15698,CE,0,0,Y,,,,,
,,,0,12972,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,2990,CE,0,0,Y,,,,,
,,,0,2390,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,2936,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,2691,CE,0,0,Y,,,,,
,,,0,3591,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
,,,0,0,CE,0,0,Y,,,,,
